date,amfi_code,nav,daily_return_pct
2024-08-21,100016,615.398,-0.1962
2024-08-22,100016,618.4657,0.4985
2024-08-23,100016,621.6721,0.5184
2024-08-26,100016,611.6591,-1.6107
2024-08-27,100016,611.2828,-0.0615
2024-08-28,100016,604.1821,-1.1616
2024-08-29,100016,609.3203,0.8504
2024-08-30,100016,613.8653,0.7459
2024-09-02,100016,609.337,-0.7377
2024-09-03,100016,605.5466,-0.6221
2024-09-04,100016,603.3994,-0.3546
2024-09-05,100016,591.8348,-1.9166
2024-09-06,100016,593.8972,0.3485
2024-09-09,100016,592.7756,-0.1889
2024-09-10,100016,598.1777,0.9113
2024-09-11,100016,592.7168,-0.9129
2024-09-12,100016,589.7935,-0.4932
2024-09-13,100016,582.3095,-1.2689
2024-09-16,100016,577.4725,-0.8307
2024-09-17,100016,571.7791,-0.9859
2024-09-18,100016,577.1211,0.9343
2024-09-19,100016,573.8741,-0.5626
2024-09-20,100016,574.7993,0.1612
2024-09-23,100016,573.168,-0.2838
2024-09-24,100016,567.0793,-1.0623
2024-09-25,100016,566.5304,-0.0968
2024-09-26,100016,569.8255,0.5816
2024-09-27,100016,564.0792,-1.0084
2024-09-30,100016,568.4118,0.7681
2024-10-01,100016,564.4593,-0.6954
2024-10-02,100016,562.3501,-0.3737
2024-10-03,100016,565.2797,0.521
2024-10-04,100016,562.2719,-0.5321
2024-10-07,100016,562.7485,0.0848
2024-10-08,100016,561.4784,-0.2257
2024-10-09,100016,562.4094,0.1658
2024-10-10,100016,551.0083,-2.0272
2024-10-11,100016,542.4682,-1.5499
2024-10-14,100016,545.7045,0.5966
2024-10-15,100016,551.0032,0.971
2024-10-16,100016,546.8785,-0.7486
2024-10-17,100016,545.9844,-0.1635
2024-10-18,100016,547.6879,0.312
2024-10-21,100016,551.3308,0.6651
2024-10-22,100016,541.8388,-1.7217
2024-10-23,100016,537.8987,-0.7272
2024-10-24,100016,536.6,-0.2414
2024-10-25,100016,540.2165,0.674
2024-10-28,100016,552.5367,2.2806
2024-10-29,100016,551.7113,-0.1494
2024-10-30,100016,545.189,-1.1822
2024-10-31,100016,547.4089,0.4072
2024-11-01,100016,554.1093,1.224
2024-11-04,100016,554.9236,0.147
2024-11-05,100016,550.7883,-0.7452
2024-11-06,100016,555.748,0.9005
2024-11-07,100016,559.2982,0.6388
2024-11-08,100016,554.5459,-0.8497
2024-11-11,100016,556.7015,0.3887
2024-11-12,100016,561.9091,0.9354
2024-11-13,100016,568.0897,1.0999
2024-11-14,100016,568.0499,-0.007
2024-11-15,100016,566.551,-0.2639
2024-11-18,100016,573.0119,1.1404
2024-11-19,100016,567.2214,-1.0105
2024-11-20,100016,569.7135,0.4394
2024-11-21,100016,563.1618,-1.15
2024-11-22,100016,568.7714,0.9961
2024-11-25,100016,567.7713,-0.1758
2024-11-26,100016,574.4553,1.1772
2024-11-27,100016,577.2481,0.4862
2024-11-28,100016,571.349,-1.0219
2024-11-29,100016,578.8713,1.3166
2024-12-02,100016,587.1478,1.4298
2024-12-03,100016,592.0396,0.8331
2024-12-04,100016,588.3799,-0.6182
2024-12-05,100016,587.0969,-0.2181
2024-12-06,100016,588.1537,0.18
2024-12-09,100016,584.8165,-0.5674
2024-12-10,100016,593.9167,1.5561
2024-12-11,100016,594.98,0.179
2024-12-12,100016,581.2624,-2.3056
2024-12-13,100016,583.3055,0.3515
2024-12-16,100016,581.8173,-0.2551
2024-12-17,100016,581.733,-0.0145
2024-12-18,100016,580.1441,-0.2731
2024-12-19,100016,584.5895,0.7663
2024-12-20,100016,590.6954,1.0445
2024-12-23,100016,592.4773,0.3017
2024-12-24,100016,591.0119,-0.2473
2024-12-25,100016,591.1013,0.0151
2024-12-26,100016,591.5085,0.0689
2024-12-27,100016,587.6404,-0.6539
2024-12-30,100016,590.9532,0.5637
2024-12-31,100016,593.6618,0.4583
2025-01-01,100016,602.0925,1.4201
2025-01-02,100016,609.1095,1.1654
2025-01-03,100016,605.7497,-0.5516
2025-01-06,100016,610.4627,0.778
2025-01-07,100016,605.6767,-0.784
2025-01-08,100016,609.72,0.6676
2025-01-09,100016,607.2615,-0.4032
2025-01-10,100016,602.1167,-0.8472
2025-01-13,100016,603.917,0.299
2025-01-14,100016,590.1432,-2.2807
2025-01-15,100016,581.4,-1.4815
2025-01-16,100016,580.7902,-0.1049
2025-01-17,100016,581.5125,0.1244
2025-01-20,100016,579.9206,-0.2738
2025-01-21,100016,572.1938,-1.3324
2025-01-22,100016,568.3745,-0.6675
2025-01-23,100016,570.6332,0.3974
2025-01-24,100016,573.8645,0.5663
2025-01-27,100016,574.0785,0.0373
2025-01-28,100016,580.2646,1.0776
2025-01-29,100016,582.6023,0.4029
2025-01-30,100016,579.0731,-0.6058
2025-01-31,100016,577.9405,-0.1956
2025-02-03,100016,571.1287,-1.1786
2025-02-04,100016,570.8787,-0.0438
2025-02-05,100016,576.8028,1.0377
2025-02-06,100016,580.5988,0.6581
2025-02-07,100016,588.1256,1.2964
2025-02-10,100016,586.8593,-0.2153
2025-02-11,100016,594.1742,1.2464
2025-02-12,100016,593.4682,-0.1188
2025-02-13,100016,601.5307,1.3585
2025-02-14,100016,601.7251,0.0323
2025-02-17,100016,605.8024,0.6776
2025-02-18,100016,614.0516,1.3617
2025-02-19,100016,613.3213,-0.1189
2025-02-20,100016,614.8208,0.2445
2025-02-21,100016,622.17,1.1953
2025-02-24,100016,621.7613,-0.0657
2025-02-25,100016,614.8775,-1.1071
2025-02-26,100016,626.9322,1.9605
2025-02-27,100016,624.6624,-0.362
2025-02-28,100016,625.8604,0.1918
2025-03-03,100016,632.5999,1.0768
2025-03-04,100016,629.5389,-0.4839
2025-03-05,100016,624.29,-0.8338
2025-03-06,100016,626.0114,0.2757
2025-03-07,100016,616.5078,-1.5181
2025-03-10,100016,615.2618,-0.2021
2025-03-11,100016,616.911,0.268
2025-03-12,100016,615.7616,-0.1863
2025-03-13,100016,607.7501,-1.3011
2025-03-14,100016,616.673,1.4682
2025-03-17,100016,617.5549,0.143
2025-03-18,100016,625.7215,1.3224
2025-03-19,100016,624.6103,-0.1776
2025-03-20,100016,620.1013,-0.7219
2025-03-21,100016,621.8959,0.2894
2025-03-24,100016,621.0338,-0.1386
2025-03-25,100016,614.9337,-0.9822
2025-03-26,100016,623.278,1.3569
2025-03-27,100016,620.1867,-0.496
2025-03-28,100016,610.5174,-1.5591
2025-03-31,100016,618.0294,1.2304
2025-04-01,100016,615.6043,-0.3924
2025-04-02,100016,612.6292,-0.4833
2025-04-03,100016,603.4761,-1.4941
2025-04-04,100016,613.1294,1.5996
2025-04-07,100016,606.5091,-1.0798
2025-04-08,100016,607.1349,0.1032
2025-04-09,100016,612.357,0.8601
2025-04-10,100016,614.9559,0.4244
2025-04-11,100016,614.9496,-0.001
2025-04-14,100016,606.1024,-1.4387
2025-04-15,100016,602.1001,-0.6603
2025-04-16,100016,603.4093,0.2174
2025-04-17,100016,599.544,-0.6406
2025-04-18,100016,600.9302,0.2312
2025-04-21,100016,604.8661,0.655
2025-04-22,100016,610.3371,0.9045
2025-04-23,100016,604.0841,-1.0245
2025-04-24,100016,616.2187,2.0088
2025-04-25,100016,620.7238,0.7311
2025-04-28,100016,621.0347,0.0501
2025-04-29,100016,627.3545,1.0176
2025-04-30,100016,640.9097,2.1607
2025-05-01,100016,633.1555,-1.2099
2025-05-02,100016,632.225,-0.147
2025-05-05,100016,619.4211,-2.0252
2025-05-06,100016,620.7946,0.2217
2025-05-07,100016,623.1197,0.3745
2025-05-08,100016,623.226,0.0171
2025-05-09,100016,619.9585,-0.5243
2025-05-12,100016,609.1676,-1.7406
2025-05-13,100016,611.493,0.3817
2025-05-14,100016,619.7122,1.3441
2025-05-15,100016,616.8086,-0.4685
2025-05-16,100016,619.5266,0.4407
2025-05-19,100016,611.3329,-1.3226
2025-05-20,100016,614.1197,0.4559
2025-05-21,100016,612.3086,-0.2949
2025-05-22,100016,608.5191,-0.6189
2025-05-23,100016,604.7641,-0.6171
2025-05-26,100016,602.9794,-0.2951
2025-05-27,100016,605.3287,0.3896
2025-05-28,100016,598.6729,-1.0995
2025-05-29,100016,596.8877,-0.2982
2025-05-30,100016,596.9773,0.015
2025-06-02,100016,591.524,-0.9135
2025-06-03,100016,601.2816,1.6496
2025-06-04,100016,597.0806,-0.6987
2025-06-05,100016,593.8721,-0.5374
2025-06-06,100016,589.0741,-0.8079
2025-06-09,100016,598.8008,1.6512
2025-06-10,100016,602.0383,0.5407
2025-06-11,100016,597.3941,-0.7714
2025-06-12,100016,603.5621,1.0325
2025-06-13,100016,604.9433,0.2288
2025-06-16,100016,606.6302,0.2789
2025-06-17,100016,605.1021,-0.2519
2025-06-18,100016,601.4263,-0.6075
2025-06-19,100016,603.5317,0.3501
2025-06-20,100016,600.9473,-0.4282
2025-06-23,100016,610.9685,1.6676
2025-06-24,100016,604.4792,-1.0621
2025-06-25,100016,613.0403,1.4163
2025-06-26,100016,612.7548,-0.0466
2025-06-27,100016,614.6902,0.3159
2025-06-30,100016,619.5429,0.7895
2025-07-01,100016,616.4268,-0.503
2025-07-02,100016,621.4637,0.8171
2025-07-03,100016,607.1131,-2.3092
2025-07-04,100016,603.5816,-0.5817
2025-07-07,100016,598.9916,-0.7605
2025-07-08,100016,592.712,-1.0484
2025-07-09,100016,591.8947,-0.1379
2025-07-10,100016,594.2182,0.3926
2025-07-11,100016,598.2205,0.6735
2025-07-14,100016,599.802,0.2644
2025-07-15,100016,596.5986,-0.5341
2025-07-16,100016,598.8522,0.3777
2025-07-17,100016,599.8183,0.1613
2025-07-18,100016,605.1025,0.881
2025-07-21,100016,609.5773,0.7395
2025-07-22,100016,610.0558,0.0785
2025-07-23,100016,605.5598,-0.737
2025-07-24,100016,602.3934,-0.5229
2025-07-25,100016,599.7889,-0.4324
2025-07-28,100016,598.4322,-0.2262
2025-07-29,100016,600.1581,0.2884
2025-07-30,100016,604.2671,0.6847
2025-07-31,100016,604.3064,0.0065
2025-08-01,100016,604.7042,0.0658
2025-08-04,100016,605.7814,0.1781
2025-08-05,100016,603.3426,-0.4026
2025-08-06,100016,598.7474,-0.7616
2025-08-07,100016,589.8535,-1.4854
2025-08-08,100016,586.5509,-0.5599
2025-08-11,100016,589.3075,0.47
2025-08-12,100016,585.9678,-0.5667
2025-08-13,100016,585.0419,-0.158
2025-08-14,100016,587.7566,0.464
2025-08-15,100016,590.7665,0.5121
2025-08-18,100016,585.4707,-0.8964
2025-08-19,100016,590.9463,0.9352
2025-08-20,100016,597.159,1.0513
2025-08-21,100016,591.5433,-0.9404
2025-08-22,100016,587.564,-0.6727
2025-08-25,100016,594.075,1.1081
2025-08-26,100016,593.6122,-0.0779
2025-08-27,100016,582.4047,-1.888
2025-08-28,100016,575.5565,-1.1758
2025-08-29,100016,574.5884,-0.1682
2025-09-01,100016,569.0184,-0.9694
2025-09-02,100016,567.2401,-0.3125
2025-09-03,100016,567.6949,0.0802
2025-09-04,100016,575.36,1.3502
2025-09-05,100016,574.1842,-0.2044
2025-09-08,100016,579.9402,1.0025
2025-09-09,100016,587.597,1.3203
2025-09-10,100016,595.3841,1.3252
2025-09-11,100016,597.1891,0.3032
2025-09-12,100016,587.2409,-1.6658
2025-09-15,100016,589.9366,0.459
2025-09-16,100016,595.7237,0.981
2025-09-17,100016,595.6052,-0.0199
2025-09-18,100016,605.152,1.6029
2025-09-19,100016,610.0729,0.8132
2025-09-22,100016,613.4545,0.5543
2025-09-23,100016,619.6798,1.0148
2025-09-24,100016,621.8251,0.3462
2025-09-25,100016,608.6176,-2.124
2025-09-26,100016,606.2571,-0.3878
2025-09-29,100016,613.008,1.1135
2025-09-30,100016,608.9716,-0.6585
2025-10-01,100016,608.0862,-0.1454
2025-10-02,100016,602.8195,-0.8661
2025-10-03,100016,612.6945,1.6381
2025-10-06,100016,622.169,1.5464
2025-10-07,100016,617.6566,-0.7253
2025-10-08,100016,618.7786,0.1817
2025-10-09,100016,615.3936,-0.547
2025-10-10,100016,619.0594,0.5957
2025-10-13,100016,622.1692,0.5023
2025-10-14,100016,626.9623,0.7704
2025-10-15,100016,629.1248,0.3449
2025-10-16,100016,645.9572,2.6755
2025-10-17,100016,640.4581,-0.8513
2025-10-20,100016,631.1942,-1.4464
2025-10-21,100016,629.3343,-0.2947
2025-10-22,100016,621.0119,-1.3224
2025-10-23,100016,613.2077,-1.2567
2025-10-24,100016,608.1301,-0.828
2025-10-27,100016,603.5155,-0.7588
2025-10-28,100016,598.7647,-0.7872
2025-10-29,100016,601.8179,0.5099
2025-10-30,100016,599.4464,-0.3941
2025-10-31,100016,598.807,-0.1067
2025-11-03,100016,603.8595,0.8438
2025-11-04,100016,600.1017,-0.6223
2025-11-05,100016,599.0122,-0.1816
2025-11-06,100016,601.2576,0.3749
2025-11-07,100016,591.3549,-1.647
2025-11-10,100016,579.3457,-2.0308
2025-11-11,100016,581.4167,0.3575
2025-11-12,100016,584.2463,0.4867
2025-11-13,100016,595.2868,1.8897
2025-11-14,100016,596.4249,0.1912
2025-11-17,100016,601.0624,0.7775
2025-11-18,100016,600.3367,-0.1207
2025-11-19,100016,602.223,0.3142
2025-11-20,100016,611.4588,1.5336
2025-11-21,100016,600.4213,-1.8051
2025-11-24,100016,602.9264,0.4172
2025-11-25,100016,614.7066,1.9538
2025-11-26,100016,616.5555,0.3008
2025-11-27,100016,625.9189,1.5187
2025-11-28,100016,622.7764,-0.5021
2025-12-01,100016,622.9217,0.0233
2025-12-02,100016,623.4274,0.0812
2025-12-03,100016,611.6688,-1.8861
2025-12-04,100016,605.7119,-0.9739
2025-12-05,100016,600.1903,-0.9116
2025-12-08,100016,604.8694,0.7796
2025-12-09,100016,609.8544,0.8241
2025-12-10,100016,611.9152,0.3379
2025-12-11,100016,616.6968,0.7814
2025-12-12,100016,616.1225,-0.0931
2025-12-15,100016,623.0094,1.1178
2025-12-16,100016,623.3792,0.0594
2025-12-17,100016,624.0193,0.1027
2025-12-18,100016,622.8806,-0.1825
2025-12-19,100016,626.9752,0.6574
2025-12-22,100016,624.9729,-0.3194
2025-12-23,100016,630.7032,0.9169
2025-12-24,100016,624.7594,-0.9424
2025-12-25,100016,619.0531,-0.9134
2025-12-26,100016,623.1389,0.66
2025-12-29,100016,622.9738,-0.0265
2025-12-30,100016,620.8052,-0.3481
2025-12-31,100016,626.0203,0.8401
2026-01-01,100016,622.9979,-0.4828
2026-01-02,100016,622.2198,-0.1249
2026-01-05,100016,630.2706,1.2939
2026-01-06,100016,639.2139,1.419
2026-01-07,100016,648.4742,1.4487
2026-01-08,100016,647.1965,-0.197
2026-01-09,100016,654.5969,1.1435
2026-01-12,100016,649.4764,-0.7822
2026-01-13,100016,644.635,-0.7454
2026-01-14,100016,631.7357,-2.001
2026-01-15,100016,641.4558,1.5386
2026-01-16,100016,636.9152,-0.7079
2026-01-19,100016,636.5332,-0.06
2026-01-20,100016,631.7692,-0.7484
2026-01-21,100016,635.9823,0.6669
2026-01-22,100016,634.206,-0.2793
2026-01-23,100016,627.2733,-1.0931
2026-01-26,100016,630.0463,0.4421
2026-01-27,100016,622.4509,-1.2055
2026-01-28,100016,618.1898,-0.6846
2026-01-29,100016,607.1223,-1.7903
2026-01-30,100016,599.8551,-1.197
2026-02-02,100016,601.1103,0.2093
2026-02-03,100016,591.0903,-1.6669
2026-02-04,100016,583.7204,-1.2468
2026-02-05,100016,584.0094,0.0495
2026-02-06,100016,581.5162,-0.4269
2026-02-09,100016,592.128,1.8249
2026-02-10,100016,602.0931,1.6829
2026-02-11,100016,597.8104,-0.7113
2026-02-12,100016,601.0649,0.5444
2026-02-13,100016,605.3622,0.7149
2026-02-16,100016,602.4915,-0.4742
2026-02-17,100016,594.9039,-1.2594
2026-02-18,100016,595.1464,0.0408
2026-02-19,100016,594.5465,-0.1008
2026-02-20,100016,592.5716,-0.3322
2026-02-23,100016,595.1946,0.4426
2026-02-24,100016,591.572,-0.6086
2026-02-25,100016,585.8945,-0.9597
2026-02-26,100016,586.761,0.1479
2026-02-27,100016,589.0655,0.3927
2026-03-02,100016,583.2852,-0.9813
2026-03-03,100016,588.3824,0.8739
2026-03-04,100016,579.5656,-1.4985
2026-03-05,100016,576.9157,-0.4572
2026-03-06,100016,575.9015,-0.1758
2026-03-09,100016,572.9747,-0.5082
2026-03-10,100016,570.4206,-0.4458
2026-03-11,100016,580.2107,1.7163
2026-03-12,100016,576.1702,-0.6964
2026-03-13,100016,589.0131,2.229
2026-03-16,100016,591.5933,0.4381
2026-03-17,100016,592.3793,0.1329
2026-03-18,100016,595.1795,0.4727
2026-03-19,100016,608.9224,2.309
2026-03-20,100016,603.9214,-0.8213
2026-03-23,100016,598.2919,-0.9322
2026-03-24,100016,594.6288,-0.6123
2026-03-25,100016,595.1043,0.08
2026-03-26,100016,586.4179,-1.4596
2026-03-27,100016,586.8361,0.0713
2026-03-30,100016,595.974,1.5571
2026-03-31,100016,597.0783,0.1853
2026-04-01,100016,595.8464,-0.2063
2026-04-02,100016,592.9127,-0.4924
2026-04-03,100016,597.938,0.8476
2026-04-06,100016,593.9053,-0.6744
2026-04-07,100016,603.9669,1.6941
2026-04-08,100016,614.6702,1.7722
2026-04-09,100016,616.3815,0.2784
2026-04-10,100016,616.6369,0.0414
2026-04-13,100016,622.5885,0.9652
2026-04-14,100016,628.9532,1.0223
2026-04-15,100016,624.8206,-0.6571
2026-04-16,100016,622.2467,-0.4119
2026-04-17,100016,615.3496,-1.1084
2026-04-20,100016,617.8922,0.4132
2026-04-21,100016,621.8563,0.6416
2026-04-22,100016,614.8139,-1.1325
2026-04-23,100016,612.6667,-0.3492
2026-04-24,100016,605.7427,-1.1301
2026-04-27,100016,601.2702,-0.7383
2026-04-28,100016,604.511,0.539
2026-04-29,100016,600.9231,-0.5935
2026-04-30,100016,599.6402,-0.2135
2026-05-01,100016,591.401,-1.374
2026-05-04,100016,592.6827,0.2167
2026-05-05,100016,592.757,0.0125
2026-05-06,100016,589.2624,-0.5896
2026-05-07,100016,588.5845,-0.115
2026-05-08,100016,589.8254,0.2108
2026-05-11,100016,585.904,-0.6648
2026-05-12,100016,578.6237,-1.2426
2026-05-13,100016,588.2146,1.6575
2026-05-14,100016,585.2405,-0.5056
2026-05-15,100016,585.043,-0.0337
2026-05-18,100016,590.5865,0.9475
2026-05-19,100016,609.5709,3.2145
2026-05-20,100016,603.2283,-1.0405
2026-05-21,100016,605.9387,0.4493
2026-05-22,100016,602.4801,-0.5708
2026-05-25,100016,599.9335,-0.4227
2026-05-26,100016,596.4426,-0.5819
2026-05-27,100016,590.8555,-0.9367
2026-05-28,100016,590.9452,0.0152
2026-05-29,100016,583.6113,-1.241
2022-01-03,100025,26.3169,
2022-01-04,100025,26.2234,-0.3553
2022-01-05,100025,26.2221,-0.005
2022-01-06,100025,26.1728,-0.188
2022-01-07,100025,26.2261,0.2036
2022-01-10,100025,26.4042,0.6791
2022-01-11,100025,26.445,0.1545
2022-01-12,100025,26.3202,-0.4719
2022-01-13,100025,26.3038,-0.0623
2022-01-14,100025,26.3194,0.0593
2022-01-17,100025,26.3327,0.0505
2022-01-18,100025,26.2918,-0.1553
2022-01-19,100025,26.3156,0.0905
2022-01-20,100025,26.2408,-0.2842
2022-01-21,100025,26.1859,-0.2092
2022-01-24,100025,26.236,0.1913
2022-01-25,100025,26.1764,-0.2272
2022-01-26,100025,26.2195,0.1647
2022-01-27,100025,26.1366,-0.3162
2022-01-28,100025,26.2606,0.4744
2022-01-31,100025,26.2169,-0.1664
2022-02-01,100025,26.2096,-0.0278
2022-02-02,100025,26.239,0.1122
2022-02-03,100025,26.2091,-0.114
2022-02-04,100025,26.226,0.0645
2022-02-07,100025,26.2716,0.1739
2022-02-08,100025,26.3428,0.271
2022-02-09,100025,26.4029,0.2281
2022-02-10,100025,26.399,-0.0148
2022-02-11,100025,26.3968,-0.0083
2022-02-14,100025,26.5611,0.6224
2022-02-15,100025,26.6324,0.2684
2022-02-16,100025,26.5782,-0.2035
2022-02-17,100025,26.5925,0.0538
2022-02-18,100025,26.5776,-0.056
2022-02-21,100025,26.5762,-0.0053
2022-02-22,100025,26.5015,-0.2811
2022-02-23,100025,26.4816,-0.0751
2022-02-24,100025,26.6104,0.4864
2022-02-25,100025,26.6568,0.1744
2022-02-28,100025,26.4976,-0.5972
2022-03-01,100025,26.5866,0.3359
2022-03-02,100025,26.6673,0.3035
2022-03-03,100025,26.6507,-0.0622
2022-03-04,100025,26.7066,0.2098
2022-03-07,100025,26.6564,-0.188
2022-03-08,100025,26.6325,-0.0897
2022-03-09,100025,26.7409,0.407
2022-03-10,100025,26.7302,-0.04
2022-03-11,100025,26.6122,-0.4414
2022-03-14,100025,26.6155,0.0124
2022-03-15,100025,26.6179,0.009
2022-03-16,100025,26.706,0.331
2022-03-17,100025,26.7146,0.0322
2022-03-18,100025,26.6938,-0.0779
2022-03-21,100025,26.7719,0.2926
2022-03-22,100025,26.7877,0.059
2022-03-23,100025,26.7447,-0.1605
2022-03-24,100025,26.8304,0.3204
2022-03-25,100025,26.8511,0.0772
2022-03-28,100025,26.859,0.0294
2022-03-29,100025,26.8787,0.0733
2022-03-30,100025,26.814,-0.2407
2022-03-31,100025,26.786,-0.1044
2022-04-01,100025,26.7939,0.0295
2022-04-04,100025,26.7884,-0.0205
2022-04-05,100025,26.8821,0.3498
2022-04-06,100025,26.9045,0.0833
2022-04-07,100025,26.9702,0.2442
2022-04-08,100025,26.9786,0.0311
2022-04-11,100025,27.0582,0.295
2022-04-12,100025,27.0931,0.129
2022-04-13,100025,27.1017,0.0317
2022-04-14,100025,27.1086,0.0255
2022-04-15,100025,27.0512,-0.2117
2022-04-18,100025,27.0935,0.1564
2022-04-19,100025,27.0985,0.0185
2022-04-20,100025,27.072,-0.0978
2022-04-21,100025,27.1553,0.3077
2022-04-22,100025,27.0776,-0.2861
2022-04-25,100025,27.0566,-0.0776
2022-04-26,100025,27.1345,0.2879
2022-04-27,100025,27.1638,0.108
2022-04-28,100025,27.1683,0.0166
2022-04-29,100025,27.1932,0.0917
2022-05-02,100025,27.2133,0.0739
2022-05-03,100025,27.1173,-0.3528
2022-05-04,100025,27.1011,-0.0597
2022-05-05,100025,27.2195,0.4369
2022-05-06,100025,27.1821,-0.1374
2022-05-09,100025,27.1681,-0.0515
2022-05-10,100025,27.1388,-0.1078
2022-05-11,100025,27.1406,0.0066
2022-05-12,100025,27.1085,-0.1183
2022-05-13,100025,27.1495,0.1512
2022-05-16,100025,27.1708,0.0785
2022-05-17,100025,27.2316,0.2238
2022-05-18,100025,27.1673,-0.2361
2022-05-19,100025,27.1518,-0.0571
2022-05-20,100025,27.1441,-0.0284
2022-05-23,100025,27.183,0.1433
2022-05-24,100025,27.1365,-0.1711
2022-05-25,100025,27.207,0.2598
2022-05-26,100025,27.2962,0.3279
2022-05-27,100025,27.2361,-0.2202
2022-05-30,100025,27.2102,-0.0951
2022-05-31,100025,27.1815,-0.1055
2022-06-01,100025,27.3702,0.6942
2022-06-02,100025,27.3484,-0.0796
2022-06-03,100025,27.4721,0.4523
2022-06-06,100025,27.3924,-0.2901
2022-06-07,100025,27.332,-0.2205
2022-06-08,100025,27.2925,-0.1445
2022-06-09,100025,27.2422,-0.1843
2022-06-10,100025,27.2316,-0.0389
2022-06-13,100025,27.1908,-0.1498
2022-06-14,100025,27.1425,-0.1776
2022-06-15,100025,27.2296,0.3209
2022-06-16,100025,27.3215,0.3375
2022-06-17,100025,27.3947,0.2679
2022-06-20,100025,27.4388,0.161
2022-06-21,100025,27.453,0.0518
2022-06-22,100025,27.4265,-0.0965
2022-06-23,100025,27.3685,-0.2115
2022-06-24,100025,27.4014,0.1202
2022-06-27,100025,27.3283,-0.2668
2022-06-28,100025,27.2677,-0.2217
2022-06-29,100025,27.3549,0.3198
2022-06-30,100025,27.494,0.5085
2022-07-01,100025,27.5292,0.128
2022-07-04,100025,27.6139,0.3077
2022-07-05,100025,27.6047,-0.0333
2022-07-06,100025,27.5197,-0.3079
2022-07-07,100025,27.57,0.1828
2022-07-08,100025,27.6175,0.1723
2022-07-11,100025,27.6304,0.0467
2022-07-12,100025,27.6214,-0.0326
2022-07-13,100025,27.6964,0.2715
2022-07-14,100025,27.6356,-0.2195
2022-07-15,100025,27.5896,-0.1665
2022-07-18,100025,27.5275,-0.2251
2022-07-19,100025,27.5412,0.0498
2022-07-20,100025,27.4737,-0.2451
2022-07-21,100025,27.4342,-0.1438
2022-07-22,100025,27.3933,-0.1491
2022-07-25,100025,27.3831,-0.0372
2022-07-26,100025,27.2885,-0.3455
2022-07-27,100025,27.3023,0.0506
2022-07-28,100025,27.396,0.3432
2022-07-29,100025,27.4132,0.0628
2022-08-01,100025,27.5278,0.418
2022-08-02,100025,27.6284,0.3654
2022-08-03,100025,27.6905,0.2248
2022-08-04,100025,27.7036,0.0473
2022-08-05,100025,27.7131,0.0343
2022-08-08,100025,27.7744,0.2212
2022-08-09,100025,27.7549,-0.0702
2022-08-10,100025,27.6315,-0.4446
2022-08-11,100025,27.6737,0.1527
2022-08-12,100025,27.6028,-0.2562
2022-08-15,100025,27.5438,-0.2137
2022-08-16,100025,27.5517,0.0287
2022-08-17,100025,27.553,0.0047
2022-08-18,100025,27.463,-0.3266
2022-08-19,100025,27.4823,0.0703
2022-08-22,100025,27.5571,0.2722
2022-08-23,100025,27.4867,-0.2555
